"frame_idx ""video"" ""phase"" ""fly"" ""x"" ""y"" ""fly_prev"" ""x_prev"" ""y_prev"" ""dist"" ""mutilple_matches"" ""different_match"""
"34726 ""TC_Grp_3_f_18"" 20 ""2"" 587 116 ""0"" 589 103 13.1529464379659 0 1"
"35007 ""TC_Grp_3_f_18"" 20 ""2"" 422 33 ""0"" 423 30 3.16227766016838 0 1"
"35025 ""TC_Grp_3_f_18"" 20 ""2"" 484 17 ""1"" 473 22 12.0830459735946 0 1"
"35108 ""TC_Grp_3_f_18"" 20 ""2"" 359 138 ""1"" 345 146 16.1245154965971 0 1"
"35144 ""TC_Grp_3_f_18"" 20 ""2"" 362 108 ""1"" 362 105 3 0 1"
"35215 ""TC_Grp_3_f_18"" 20 ""2"" 172 97 ""1"" 171 95 2.23606797749979 0 1"
"35217 ""TC_Grp_3_f_18"" 20 ""2"" 158 100 ""1"" 154 95 6.40312423743285 0 1"
"35218 ""TC_Grp_3_f_18"" 20 ""2"" 150 98 ""1"" 146 94 5.65685424949238 0 1"
"35264 ""TC_Grp_3_f_18"" 20 ""2"" 118 212 ""0"" 132 188 27.7848879788996 0 1"
"35278 ""TC_Grp_3_f_18"" 20 ""2"" 159 240 ""1"" 158 238 2.23606797749979 0 1"
"35301 ""TC_Grp_3_f_18"" 20 ""2"" 167 192 ""0"" 129 206 40.4969134626332 0 1"
"35399 ""TC_Grp_3_f_18"" 20 ""2"" 747 225 ""1"" 745 238 13.1529464379659 0 1"
"35438 ""TC_Grp_3_f_18"" 20 ""2"" 188 111 ""1"" 192 107 5.65685424949238 0 1"
"35443 ""TC_Grp_3_f_18"" 20 ""2"" 193 102 ""1"" 197 99 5 0 1"
"35594 ""TC_Grp_3_f_18"" 20 ""2"" 117 115 ""0"" 127 124 13.4536240470737 0 1"
"35635 ""TC_Grp_3_f_18"" 20 ""2"" 97 144 ""0"" 117 146 20.0997512422418 0 1"
"36076 ""TC_Grp_3_f_18"" 20 ""2"" 50 65 ""0"" 41 58 11.4017542509914 0 1"
"162 ""TC_Grp_3_f_19"" 1 ""2"" 15 193 ""1"" 12 193 3 0 1"
"234 ""TC_Grp_3_f_19"" 1 ""2"" 70 175 ""0"" 59 171 11.7046999107196 0 1"
"329 ""TC_Grp_3_f_19"" 1 ""2"" 175 50 ""0"" 173 52 2.82842712474619 0 1"
"371 ""TC_Grp_3_f_19"" 1 ""2"" 229 45 ""0"" 222 47 7.28010988928052 0 1"
"598 ""TC_Grp_3_f_19"" 1 ""2"" 429 229 ""1"" 425 214 15.52417469626 0 1"
"874 ""TC_Grp_3_f_19"" 1 ""2"" 298 230 ""0"" 307 226 9.8488578017961 0 1"
"1191 ""TC_Grp_3_f_19"" 1 ""2"" 2 18 ""1"" 34 18 32 0 1"
"1193 ""TC_Grp_3_f_19"" 1 ""2"" 255 235 ""0"" 255 235 0 0 1"
"1860 ""TC_Grp_3_f_19"" 2 ""2"" 271 208 ""0"" 276 211 5.8309518948453 0 1"
"1871 ""TC_Grp_3_f_19"" 2 ""2"" 105 228 ""1"" 244 234 139.12943613772 0 1"
"21561 ""TC_Grp_3_f_19"" 13 ""2"" 229 194 ""0"" 227 198 4.47213595499958 0 1"
"21681 ""TC_Grp_3_f_19"" 13 ""2"" 221 211 ""0"" 227 198 14.3178210632764 0 1"
"21688 ""TC_Grp_3_f_19"" 13 ""2"" 227 198 ""0"" 230 194 5 0 1"
"22085 ""TC_Grp_3_f_19"" 13 ""2"" 106 98 ""1"" 154 232 142.337626789265 0 1"
"22186 ""TC_Grp_3_f_19"" 13 ""2"" 235 189 ""0"" 241 189 6 0 1"
"23126 ""TC_Grp_3_f_19"" 13 ""2"" 161 228 ""1"" 156 232 6.40312423743285 0 1"
"23131 ""TC_Grp_3_f_19"" 13 ""2"" 217 190 ""0"" 217 190 0 0 1"
"23370 ""TC_Grp_3_f_19"" 14 ""2"" 180 196 ""0"" 189 198 9.21954445729289 0 1"
"23781 ""TC_Grp_3_f_19"" 14 ""2"" 97 201 ""1"" 87 204 10.4403065089106 0 1"
"24001 ""TC_Grp_3_f_19"" 14 ""2"" 312 179 ""1"" 325 167 17.6918060129541 0 1"
"24432 ""TC_Grp_3_f_19"" 14 ""2"" 322 118 ""1"" 314 117 8.06225774829855 0 1"
"24447 ""TC_Grp_3_f_19"" 14 ""2"" 314 117 ""1"" 307 117 7 0 1"
"25313 ""TC_Grp_3_f_19"" 15 ""2"" 211 76 ""1"" 222 79 11.4017542509914 0 1"
"25325 ""TC_Grp_3_f_19"" 15 ""2"" 208 108 ""0"" 208 107 1 0 1"
"26991 ""TC_Grp_3_f_19"" 16 ""2"" 324 146 ""0"" 315 149 9.48683298050514 0 1"
"27005 ""TC_Grp_3_f_19"" 16 ""2"" 321 146 ""0"" 312 149 9.48683298050514 0 1"
"27094 ""TC_Grp_3_f_19"" 16 ""2"" 540 59 ""1"" 517 63 23.3452350598575 0 1"
"27139 ""TC_Grp_3_f_19"" 16 ""2"" 637 29 ""1"" 722 154 151.16216457831 0 1"
"27152 ""TC_Grp_3_f_19"" 16 ""2"" 387 133 ""0"" 410 124 24.6981780704569 0 1"
"27190 ""TC_Grp_3_f_19"" 16 ""2"" 419 158 ""0"" 420 155 3.16227766016838 0 1"
"27315 ""TC_Grp_3_f_19"" 16 ""2"" 529 76 ""0"" 531 70 6.32455532033676 0 1"
"27332 ""TC_Grp_3_f_19"" 16 ""2"" 460 142 ""1"" 463 146 5 0 1"
"27460 ""TC_Grp_3_f_19"" 16 ""2"" 453 209 ""0"" 463 217 12.8062484748657 0 1"
"27491 ""TC_Grp_3_f_19"" 16 ""2"" 547 135 ""0"" 531 140 16.7630546142402 0 1"
"27512 ""TC_Grp_3_f_19"" 16 ""2"" 611 77 ""0"" 604 80 7.61577310586391 0 1"
"27587 ""TC_Grp_3_f_19"" 16 ""2"" 742 24 ""0"" 739 25 3.16227766016838 0 1"
"27593 ""TC_Grp_3_f_19"" 16 ""2"" 467 152 ""0"" 461 146 8.48528137423857 0 1"
"27642 ""TC_Grp_3_f_19"" 16 ""2"" 458 142 ""0"" 461 145 4.24264068711928 0 1"
"27729 ""TC_Grp_3_f_19"" 16 ""2"" 457 140 ""0"" 461 145 6.40312423743285 0 1"
"28024 ""TC_Grp_3_f_19"" 16 ""2"" 475 121 ""0"" 469 120 6.08276253029822 0 1"
"28177 ""TC_Grp_3_f_19"" 16 ""2"" 474 121 ""0"" 468 120 6.08276253029822 0 1"
"28338 ""TC_Grp_3_f_19"" 16 ""2"" 428 133 ""0"" 434 123 11.6619037896906 0 1"
"28680 ""TC_Grp_3_f_19"" 17 ""2"" 374 170 ""1"" 372 167 3.60555127546399 0 1"
"28746 ""TC_Grp_3_f_19"" 17 ""2"" 300 124 ""0"" 309 114 13.4536240470737 0 1"
"28902 ""TC_Grp_3_f_19"" 17 ""2"" 401 229 ""1"" 394 218 13.0384048104053 0 1"
"28929 ""TC_Grp_3_f_19"" 17 ""2"" 439 221 ""1"" 437 215 6.32455532033676 0 1"
"28959 ""TC_Grp_3_f_19"" 17 ""2"" 192 185 ""1"" 185 189 8.06225774829855 0 1"
"29109 ""TC_Grp_3_f_19"" 17 ""2"" 291 130 ""0"" 280 128 11.1803398874989 0 1"
"29114 ""TC_Grp_3_f_19"" 17 ""2"" 312 117 ""0"" 297 114 15.2970585407784 0 1"
"29171 ""TC_Grp_3_f_19"" 17 ""2"" 592 192 ""0"" 570 203 24.5967477524977 0 1"
"29176 ""TC_Grp_3_f_19"" 17 ""2"" 601 161 ""0"" 592 168 11.4017542509914 0 1"
"29178 ""TC_Grp_3_f_19"" 17 ""2"" 25 28 ""1"" 82 139 124.779806058513 0 1"
"29186 ""TC_Grp_3_f_19"" 17 ""2"" 623 128 ""0"" 621 137 9.21954445729289 0 1"
"29191 ""TC_Grp_3_f_19"" 17 ""2"" 55 56 ""1"" 83 139 87.5956619930462 0 1"
"29261 ""TC_Grp_3_f_19"" 17 ""2"" 114 133 ""0"" 117 144 11.4017542509914 0 1"
"29267 ""TC_Grp_3_f_19"" 17 ""2"" 117 144 ""0"" 120 155 11.4017542509914 1 1"
"29296 ""TC_Grp_3_f_19"" 17 ""2"" 117 144 ""0"" 120 155 11.4017542509914 1 1"
"29389 ""TC_Grp_3_f_19"" 17 ""2"" 198 149 ""1"" 208 146 10.4403065089106 0 1"
"29407 ""TC_Grp_3_f_19"" 17 ""2"" 201 148 ""1"" 208 145 7.61577310586391 0 1"
"29462 ""TC_Grp_3_f_19"" 17 ""2"" 213 162 ""1"" 207 163 6.08276253029822 0 1"
"29613 ""TC_Grp_3_f_19"" 17 ""2"" 335 182 ""0"" 329 181 6.08276253029822 0 1"
"29655 ""TC_Grp_3_f_19"" 17 ""2"" 394 153 ""0"" 392 137 16.1245154965971 0 1"
"29661 ""TC_Grp_3_f_19"" 17 ""2"" 391 137 ""0"" 390 132 5.09901951359278 0 1"
"29670 ""TC_Grp_3_f_19"" 17 ""2"" 391 137 ""0"" 390 132 5.09901951359278 0 1"
"29811 ""TC_Grp_3_f_19"" 17 ""2"" 537 97 ""1"" 518 98 19.0262975904404 0 1"
"29828 ""TC_Grp_3_f_19"" 17 ""2"" 560 101 ""1"" 555 94 8.60232526704263 0 1"
"29994 ""TC_Grp_3_f_19"" 17 ""2"" 558 151 ""0"" 566 144 10.6301458127346 0 1"
"30113 ""TC_Grp_3_f_19"" 17 ""2"" 426 224 ""1"" 436 226 10.1980390271856 0 1"
"30158 ""TC_Grp_3_f_19"" 17 ""2"" 37 137 ""0"" 48 146 14.2126704035519 0 1"
"30169 ""TC_Grp_3_f_19"" 17 ""2"" 97 106 ""0"" 90 115 11.4017542509914 0 1"
"30173 ""TC_Grp_3_f_19"" 17 ""2"" 97 135 ""0"" 87 140 11.1803398874989 0 1"
"30174 ""TC_Grp_3_f_19"" 17 ""2"" 93 146 ""0"" 84 152 10.816653826392 0 1"
"30175 ""TC_Grp_3_f_19"" 17 ""2"" 87 159 ""0"" 79 162 8.54400374531753 0 1"
"30176 ""TC_Grp_3_f_19"" 17 ""2"" 78 167 ""0"" 69 173 10.816653826392 0 1"
"30179 ""TC_Grp_3_f_19"" 17 ""2"" 47 183 ""0"" 37 188 11.1803398874989 0 1"
"30393 ""TC_Grp_3_f_19"" 17 ""2"" 298 102 ""0"" 302 101 4.12310562561766 0 1"
"30394 ""TC_Grp_3_f_19"" 17 ""2"" 287 103 ""0"" 277 102 10.0498756211209 0 1"
"30405 ""TC_Grp_3_f_19"" 17 ""2"" 187 97 ""0"" 178 94 9.48683298050514 0 1"
"30406 ""TC_Grp_3_f_19"" 17 ""2"" 635 115 ""1"" 350 87 286.37213551601 0 1"
"30443 ""TC_Grp_3_f_19"" 18 ""2"" 60 135 ""1"" 150 154 91.98369420718 0 1"
"30469 ""TC_Grp_3_f_19"" 18 ""2"" 127 152 ""1"" 135 144 11.3137084989848 0 1"
"30470 ""TC_Grp_3_f_19"" 18 ""2"" 146 139 ""1"" 145 136 3.16227766016838 0 1"
"30475 ""TC_Grp_3_f_19"" 18 ""2"" 190 112 ""0"" 197 102 12.2065556157337 0 1"
"30478 ""TC_Grp_3_f_19"" 18 ""2"" 215 85 ""0"" 219 81 5.65685424949238 0 1"
"30520 ""TC_Grp_3_f_19"" 18 ""2"" 350 124 ""1"" 342 115 12.0415945787923 0 1"
"30522 ""TC_Grp_3_f_19"" 18 ""2"" 363 145 ""1"" 357 134 12.5299640861417 0 1"
"30524 ""TC_Grp_3_f_19"" 18 ""2"" 360 81 ""0"" 387 81 27 0 1"
"30527 ""TC_Grp_3_f_19"" 18 ""2"" 333 82 ""0"" 343 79 10.4403065089106 0 1"
"30529 ""TC_Grp_3_f_19"" 18 ""2"" 310 87 ""0"" 322 85 12.1655250605964 0 1"
"30544 ""TC_Grp_3_f_19"" 18 ""2"" 169 80 ""0"" 160 77 9.48683298050514 0 1"
"30545 ""TC_Grp_3_f_19"" 18 ""2"" 159 78 ""0"" 150 74 9.8488578017961 0 1"
"30555 ""TC_Grp_3_f_19"" 18 ""2"" 98 83 ""0"" 89 84 9.05538513813742 0 1"
"30556 ""TC_Grp_3_f_19"" 18 ""2"" 88 83 ""0"" 81 81 7.28010988928052 0 1"
"30558 ""TC_Grp_3_f_19"" 18 ""2"" 68 87 ""0"" 61 82 8.60232526704263 0 1"
"30559 ""TC_Grp_3_f_19"" 18 ""2"" 58 89 ""0"" 51 84 8.60232526704263 0 1"
"30560 ""TC_Grp_3_f_19"" 18 ""2"" 45 90 ""0"" 41 86 5.65685424949238 0 1"
"30561 ""TC_Grp_3_f_19"" 18 ""2"" 37 90 ""0"" 30 87 7.61577310586391 0 1"
"30577 ""TC_Grp_3_f_19"" 18 ""2"" 101 83 ""0"" 95 76 9.21954445729289 0 1"
"30579 ""TC_Grp_3_f_19"" 18 ""2"" 701 25 ""1"" 688 202 177.476759041853 0 1"
"30582 ""TC_Grp_3_f_19"" 18 ""2"" 116 112 ""0"" 114 109 3.60555127546399 0 1"
"30583 ""TC_Grp_3_f_19"" 18 ""2"" 124 121 ""0"" 125 119 2.23606797749979 0 1"
"30584 ""TC_Grp_3_f_19"" 18 ""2"" 129 128 ""0"" 134 128 5 0 1"
"30585 ""TC_Grp_3_f_19"" 18 ""2"" 134 140 ""0"" 139 136 6.40312423743285 0 1"
"30586 ""TC_Grp_3_f_19"" 18 ""2"" 136 154 ""0"" 143 147 9.89949493661167 0 1"
"30587 ""TC_Grp_3_f_19"" 18 ""2"" 134 164 ""0"" 142 159 9.4339811320566 0 1"
"30588 ""TC_Grp_3_f_19"" 18 ""2"" 678 145 ""1"" 688 36 109.457754407808 0 1"
"30616 ""TC_Grp_3_f_19"" 18 ""2"" 610 52 ""1"" 652 13 57.3149195236284 0 1"
"30635 ""TC_Grp_3_f_19"" 18 ""2"" 36 45 ""0"" 366 180 356.545929720141 0 1"
"30639 ""TC_Grp_3_f_19"" 18 ""2"" 473 80 ""1"" 500 86 27.6586333718787 0 1"
"30641 ""TC_Grp_3_f_19"" 18 ""2"" 448 71 ""1"" 461 75 13.6014705087354 0 1"
"30643 ""TC_Grp_3_f_19"" 18 ""2"" 53 53 ""0"" 296 219 294.287274614449 0 1"
"30653 ""TC_Grp_3_f_19"" 18 ""2"" 320 60 ""1"" 345 58 25.0798724079689 0 1"
"30698 ""TC_Grp_3_f_19"" 18 ""2"" 181 62 ""0"" 183 70 8.24621125123532 0 1"
"30793 ""TC_Grp_3_f_19"" 18 ""2"" 534 217 ""0"" 513 207 23.259406699226 0 1"
"30832 ""TC_Grp_3_f_19"" 18 ""2"" 606 46 ""0"" 717 183 176.32356620713 0 1"
"30836 ""TC_Grp_3_f_19"" 18 ""2"" 739 164 ""0"" 656 169 83.1504660239496 0 1"
"30855 ""TC_Grp_3_f_19"" 18 ""2"" 619 122 ""0"" 668 137 51.2445119012758 0 1"
"30874 ""TC_Grp_3_f_19"" 18 ""2"" 527 135 ""0"" 543 134 16.0312195418814 0 1"
"30921 ""TC_Grp_3_f_19"" 18 ""2"" 499 140 ""0"" 503 120 20.3960780543711 0 1"
"30925 ""TC_Grp_3_f_19"" 18 ""2"" 511 183 ""0"" 507 172 11.7046999107196 0 1"
"30927 ""TC_Grp_3_f_19"" 18 ""2"" 517 208 ""0"" 516 194 14.0356688476182 0 1"
"30929 ""TC_Grp_3_f_19"" 18 ""2"" 135 228 ""1"" 22 204 115.520560940466 0 1"
"30934 ""TC_Grp_3_f_19"" 18 ""2"" 505 230 ""0"" 509 226 5.65685424949238 0 1"
"30935 ""TC_Grp_3_f_19"" 18 ""2"" 513 222 ""0"" 514 211 11.0453610171873 0 1"
"30973 ""TC_Grp_3_f_19"" 18 ""2"" 40 44 ""1"" 87 216 178.305916895654 0 1"
"31065 ""TC_Grp_3_f_19"" 18 ""2"" 620 4 ""0"" 725 65 121.433109158911 0 1"
"31168 ""TC_Grp_3_f_19"" 18 ""2"" 594 150 ""0"" 599 152 5.3851648071345 0 1"
"31222 ""TC_Grp_3_f_19"" 18 ""2"" 596 130 ""1"" 606 134 10.770329614269 0 1"
"31300 ""TC_Grp_3_f_19"" 18 ""2"" 470 211 ""0"" 474 220 9.8488578017961 0 1"
"31307 ""TC_Grp_3_f_19"" 18 ""2"" 603 138 ""1"" 611 130 11.3137084989848 0 1"
"31321 ""TC_Grp_3_f_19"" 18 ""2"" 184 129 ""0"" 262 183 94.8683298050514 0 1"
"31332 ""TC_Grp_3_f_19"" 18 ""2"" 603 137 ""1"" 612 129 12.0415945787923 0 1"
"31350 ""TC_Grp_3_f_19"" 18 ""2"" 190 36 ""0"" 161 82 54.3783044972901 0 1"
"31368 ""TC_Grp_3_f_19"" 18 ""2"" 93 49 ""0"" 94 48 1.4142135623731 0 1"
"31369 ""TC_Grp_3_f_19"" 18 ""2"" 83 42 ""0"" 76 40 7.28010988928052 0 1"
"31370 ""TC_Grp_3_f_19"" 18 ""2"" 73 36 ""0"" 66 34 7.28010988928052 0 1"
"31373 ""TC_Grp_3_f_19"" 18 ""2"" 386 75 ""1"" 612 129 232.361786875553 0 1"
"31484 ""TC_Grp_3_f_19"" 18 ""2"" 586 169 ""0"" 584 162 7.28010988928052 0 1"
"31496 ""TC_Grp_3_f_19"" 18 ""2"" 722 189 ""1"" 691 126 70.2139587261678 0 1"
"31499 ""TC_Grp_3_f_19"" 18 ""2"" 696 132 ""1"" 691 126 7.81024967590665 0 1"
"31529 ""TC_Grp_3_f_19"" 18 ""2"" 689 125 ""1"" 691 119 6.32455532033676 0 1"
"31579 ""TC_Grp_3_f_19"" 18 ""2"" 690 125 ""1"" 685 120 7.07106781186548 0 1"
"31700 ""TC_Grp_3_f_19"" 18 ""2"" 690 125 ""0"" 685 120 7.07106781186548 0 1"
"31708 ""TC_Grp_3_f_19"" 18 ""2"" 699 130 ""1"" 697 126 4.47213595499958 0 1"
"31796 ""TC_Grp_3_f_19"" 18 ""2"" 525 55 ""0"" 516 55 9 0 1"
"31838 ""TC_Grp_3_f_19"" 18 ""2"" 621 138 ""0"" 633 125 17.6918060129541 0 1"
"31840 ""TC_Grp_3_f_19"" 18 ""2"" 608 161 ""0"" 607 164 3.16227766016838 0 1"
"31960 ""TC_Grp_3_f_19"" 18 ""2"" 298 147 ""0"" 293 152 7.07106781186548 0 1"
"31961 ""TC_Grp_3_f_19"" 18 ""2"" 292 157 ""0"" 288 160 5 0 1"
"31962 ""TC_Grp_3_f_19"" 18 ""2"" 278 188 ""0"" 282 170 18.4390889145858 0 1"
"31965 ""TC_Grp_3_f_19"" 18 ""2"" 267 224 ""0"" 269 211 13.1529464379659 0 1"
"32054 ""TC_Grp_3_f_19"" 18 ""2"" 621 84 ""0"" 612 91 11.4017542509914 0 1"
"32057 ""TC_Grp_3_f_19"" 18 ""2"" 655 79 ""0"" 643 83 12.6491106406735 0 1"
"32083 ""TC_Grp_3_f_19"" 18 ""2"" 745 154 ""0"" 739 145 10.816653826392 0 1"
"32087 ""TC_Grp_3_f_19"" 18 ""2"" 736 159 ""0"" 737 153 6.08276253029822 0 1"
"32098 ""TC_Grp_3_f_19"" 18 ""2"" 326 69 ""1"" 258 97 73.5391052434009 0 1"
"32212 ""TC_Grp_3_f_19"" 19 ""2"" 589 129 ""0"" 507 107 84.8999411071645 0 1"
"32228 ""TC_Grp_3_f_19"" 19 ""2"" 577 146 ""0"" 603 136 27.8567765543682 0 1"
"32244 ""TC_Grp_3_f_19"" 19 ""2"" 454 94 ""0"" 464 102 12.8062484748657 0 1"
"32246 ""TC_Grp_3_f_19"" 19 ""2"" 439 77 ""0"" 446 86 11.4017542509914 0 1"
"32248 ""TC_Grp_3_f_19"" 19 ""2"" 441 74 ""0"" 449 79 9.4339811320566 0 1"
"32249 ""TC_Grp_3_f_19"" 19 ""2"" 420 63 ""0"" 423 66 4.24264068711928 0 1"
"32301 ""TC_Grp_3_f_19"" 19 ""2"" 311 153 ""1"" 322 149 11.7046999107196 0 1"
"32318 ""TC_Grp_3_f_19"" 19 ""2"" 366 160 ""1"" 372 167 9.21954445729289 0 1"
"32349 ""TC_Grp_3_f_19"" 19 ""2"" 493 116 ""0"" 498 112 6.40312423743285 0 1"
"32388 ""TC_Grp_3_f_19"" 19 ""2"" 409 94 ""1"" 413 100 7.21110255092798 0 1"
"32410 ""TC_Grp_3_f_19"" 19 ""2"" 597 79 ""1"" 584 87 15.2643375224737 0 1"
"32412 ""TC_Grp_3_f_19"" 19 ""2"" 614 77 ""1"" 606 78 8.06225774829855 0 1"
"32413 ""TC_Grp_3_f_19"" 19 ""2"" 620 82 ""1"" 614 79 6.70820393249937 0 1"
"32414 ""TC_Grp_3_f_19"" 19 ""2"" 628 90 ""1"" 621 84 9.21954445729289 0 1"
"32415 ""TC_Grp_3_f_19"" 19 ""2"" 642 94 ""1"" 629 93 13.0384048104053 0 1"
"32416 ""TC_Grp_3_f_19"" 19 ""2"" 635 95 ""1"" 642 96 7.07106781186548 1 1"
"32417 ""TC_Grp_3_f_19"" 19 ""2"" 335 33 ""0"" 356 50 27.0185121722126 0 1"
"32426 ""TC_Grp_3_f_19"" 19 ""2"" 298 48 ""0"" 294 47 4.12310562561766 0 1"
"32427 ""TC_Grp_3_f_19"" 19 ""2"" 270 50 ""0"" 279 51 9.05538513813742 0 1"
"32429 ""TC_Grp_3_f_19"" 19 ""2"" 249 53 ""0"" 259 51 10.1980390271856 0 1"
"32431 ""TC_Grp_3_f_19"" 19 ""2"" 224 55 ""0"" 237 54 13.0384048104053 0 1"
"32433 ""TC_Grp_3_f_19"" 19 ""2"" 201 66 ""0"" 214 61 13.9283882771841 0 1"
"32435 ""TC_Grp_3_f_19"" 19 ""2"" 178 72 ""0"" 191 70 13.1529464379659 0 1"
"32437 ""TC_Grp_3_f_19"" 19 ""2"" 159 79 ""0"" 168 75 9.8488578017961 0 1"
"32440 ""TC_Grp_3_f_19"" 19 ""2"" 146 78 ""0"" 139 82 8.06225774829855 0 1"
"32441 ""TC_Grp_3_f_19"" 19 ""2"" 137 79 ""0"" 129 82 8.54400374531753 0 1"
"32442 ""TC_Grp_3_f_19"" 19 ""2"" 107 82 ""0"" 119 82 12 0 1"
"32444 ""TC_Grp_3_f_19"" 19 ""2"" 87 86 ""0"" 97 84 10.1980390271856 0 1"
"32446 ""TC_Grp_3_f_19"" 19 ""2"" 82 81 ""0"" 78 86 6.40312423743285 0 1"
"32447 ""TC_Grp_3_f_19"" 19 ""2"" 71 79 ""1"" 68 87 8.54400374531753 0 1"
"32449 ""TC_Grp_3_f_19"" 19 ""2"" 53 80 ""1"" 47 86 8.48528137423857 0 1"
"32450 ""TC_Grp_3_f_19"" 19 ""2"" 50 89 ""1"" 57 86 7.61577310586391 0 1"
"32453 ""TC_Grp_3_f_19"" 19 ""2"" 515 35 ""1"" 541 36 26.0192236625154 0 1"
"32469 ""TC_Grp_3_f_19"" 19 ""2"" 517 35 ""0"" 510 37 7.28010988928052 1 1"
"32540 ""TC_Grp_3_f_19"" 19 ""2"" 471 109 ""0"" 469 103 6.32455532033676 0 1"
"32547 ""TC_Grp_3_f_19"" 19 ""2"" 462 109 ""0"" 450 106 12.369316876853 0 1"
"32593 ""TC_Grp_3_f_19"" 19 ""2"" 283 209 ""1"" 287 82 127.06297651165 0 1"
"32670 ""TC_Grp_3_f_19"" 19 ""2"" 231 139 ""1"" 155 94 88.3232698670062 0 1"
"32720 ""TC_Grp_3_f_19"" 19 ""2"" 234 206 ""0"" 222 196 15.6204993518133 0 1"
"32728 ""TC_Grp_3_f_19"" 19 ""2"" 59 110 ""0"" 234 218 205.642894358157 0 1"
"32743 ""TC_Grp_3_f_19"" 19 ""2"" 301 178 ""0"" 294 181 7.61577310586391 0 1"
"32744 ""TC_Grp_3_f_19"" 19 ""2"" 305 169 ""0"" 298 174 8.60232526704263 0 1"
"32746 ""TC_Grp_3_f_19"" 19 ""2"" 320 155 ""0"" 310 159 10.770329614269 0 1"
"32777 ""TC_Grp_3_f_19"" 19 ""2"" 424 91 ""1"" 427 93 3.60555127546399 0 1"
"32779 ""TC_Grp_3_f_19"" 19 ""2"" 431 78 ""1"" 425 81 6.70820393249937 0 1"
"32780 ""TC_Grp_3_f_19"" 19 ""2"" 434 72 ""1"" 428 74 6.32455532033676 0 1"
"32784 ""TC_Grp_3_f_19"" 19 ""2"" 446 64 ""0"" 438 69 9.4339811320566 0 1"
"32785 ""TC_Grp_3_f_19"" 19 ""2"" 456 59 ""1"" 464 52 10.6301458127346 0 1"
"32786 ""TC_Grp_3_f_19"" 19 ""2"" 464 49 ""1"" 473 46 9.48683298050514 0 1"
"32788 ""TC_Grp_3_f_19"" 19 ""2"" 486 30 ""1"" 486 30 0 0 1"
"32805 ""TC_Grp_3_f_19"" 19 ""2"" 457 141 ""0"" 446 145 11.7046999107196 0 1"
"32847 ""TC_Grp_3_f_19"" 19 ""2"" 382 105 ""0"" 379 111 6.70820393249937 0 1"
"32867 ""TC_Grp_3_f_19"" 19 ""2"" 645 16 ""1"" 738 101 125.992063242095 0 1"
"32919 ""TC_Grp_3_f_19"" 19 ""2"" 559 68 ""1"" 550 60 12.0415945787923 0 1"
"32925 ""TC_Grp_3_f_19"" 19 ""2"" 424 158 ""0"" 469 70 98.8382517044894 0 1"
"33061 ""TC_Grp_3_f_19"" 19 ""2"" 312 56 ""1"" 311 43 13.0384048104053 0 1"
"33122 ""TC_Grp_3_f_19"" 19 ""2"" 504 50 ""1"" 457 21 55.2268050859363 0 1"
"33315 ""TC_Grp_3_f_19"" 19 ""2"" 529 82 ""1"" 536 81 7.07106781186548 0 1"
"33316 ""TC_Grp_3_f_19"" 19 ""2"" 545 72 ""1"" 549 73 4.12310562561766 0 1"
"33339 ""TC_Grp_3_f_19"" 19 ""2"" 688 93 ""0"" 691 110 17.2626765016321 0 1"
"33381 ""TC_Grp_3_f_19"" 19 ""2"" 100 52 ""1"" 96 54 4.47213595499958 0 1"
"33385 ""TC_Grp_3_f_19"" 19 ""2"" 686 62 ""0"" 596 219 180.966847792627 0 1"
"33394 ""TC_Grp_3_f_19"" 19 ""2"" 32 52 ""1"" 19 56 13.6014705087354 0 1"
"33407 ""TC_Grp_3_f_19"" 19 ""2"" 726 114 ""0"" 726 124 10 0 1"
"33466 ""TC_Grp_3_f_19"" 19 ""2"" 664 36 ""1"" 672 39 8.54400374531753 0 1"
"33612 ""TC_Grp_3_f_19"" 19 ""2"" 254 144 ""1"" 263 146 9.21954445729289 0 1"
"33643 ""TC_Grp_3_f_19"" 19 ""2"" 252 146 ""0"" 248 151 6.40312423743285 0 1"
"33648 ""TC_Grp_3_f_19"" 19 ""2"" 131 213 ""0"" 130 217 4.12310562561766 0 1"
"33779 ""TC_Grp_3_f_19"" 19 ""2"" 422 122 ""1"" 439 123 17.0293863659264 0 1"
"33791 ""TC_Grp_3_f_19"" 19 ""2"" 108 186 ""0"" 128 211 32.0156211871642 0 1"
"33910 ""TC_Grp_3_f_19"" 19 ""2"" 131 210 ""0"" 126 212 5.3851648071345 0 1"
"33913 ""TC_Grp_3_f_19"" 19 ""2"" 641 77 ""1"" 632 76 9.05538513813742 0 1"
"33924 ""TC_Grp_3_f_19"" 19 ""2"" 131 210 ""0"" 126 212 5.3851648071345 0 1"
"33931 ""TC_Grp_3_f_19"" 19 ""2"" 722 52 ""1"" 724 58 6.32455532033676 0 1"
"33983 ""TC_Grp_3_f_19"" 19 ""2"" 99 127 ""0"" 100 122 5.09901951359278 0 1"
"33984 ""TC_Grp_3_f_19"" 19 ""2"" 672 49 ""1"" 663 43 10.816653826392 0 1"
"34089 ""TC_Grp_3_f_19"" 20 ""2"" 420 166 ""1"" 374 210 63.6553218513582 0 1"
"34099 ""TC_Grp_3_f_19"" 20 ""2"" 369 121 ""0"" 376 124 7.61577310586391 0 1"
