"video","phase","phase_type","pole_location","safe_location","start_position","time_to_start_moving","time_in_pole_initial","time_in_safe_initial","time_in_safe_total","time_outside_safe_after_reaching","time_to_safe","start_in_pole","first_to_safe","first_to_closest","dist_to_safe","speed_to_safe","previously_safe_first","dead_fly"
"OT_CS_1",20,"trial","M","right","pole",2.1,5.53,54.47,54.47,0,5.53,1,1,1,5.80563258813611,0.0101275164932365,0,0
"OT_CS_1",22,"trial","M","left","pole",2.77,2.7,57.3,57.3,0,2.7,1,1,1,12.1488309400602,0.0434321140428293,0,0
"OT_CS_1",24,"trial","M","right","pole",0.8,0.87,8.83,55.9,3.27,0.87,1,1,1,35.0593432348488,0.390473825751954,0,0
"OT_CS_1",26,"trial","M","right","pole",1.83,2.13,57.87,57.87,0,2.13,1,1,1,2.88196643551888,0.0130397853923694,1,0
"OT_CS_1",28,"trial","M","left","pole",1.67,4.53,54.2,54.2,0,5.8,1,0,1,41.000830758949,0.0682346404589086,1,0
"OT_CS_1",30,"trial","M","right","pole",1.37,3.8,6.7,45.97,3.53,10.5,1,0,0,71.4509437248235,0.0656838975223603,1,0
"OT_CS_1",32,"trial","M","left","pole",2.13,4.43,51.5,51.5,0,8.5,1,0,1,21.5244389963758,0.0244429241385145,1,0
"OT_CS_1",34,"trial","M","left","pole",0.47,1.6,58.4,58.4,0,1.6,1,1,1,8.23693954108673,0.0496919615171738,1,0
"OT_CS_1",36,"trial","M","right","pole",2.4,3.43,56.57,56.57,0,3.43,1,1,1,9.32192556717204,0.026207760150613,0,0
"OT_CS_1",38,"trial","M","left","pole",1.6,1.6,25.6,54.67,0.63,4.7,1,0,1,41.9648871633693,0.0861843571087023,1,0
"OT_CS_1",40,"trial","M","left","pole",1.67,1.8,55.17,55.17,0,4.83,1,0,1,5.52202325788989,0.0110278723030686,0,0
"OT_CS_1",42,"trial","M","left","pole",3.2,3.4,56.6,56.6,0,3.4,1,1,1,10.0595864354563,0.0285588985789696,1,0
"OT_CS_1",44,"trial","M","right","pole",2.5,3.1,8.53,54.63,2.27,3.1,1,1,1,24.5985072103131,0.0765926865435083,0,0
"OT_CS_1",46,"trial","M","right","pole",2.17,2.23,8.5,57.6,0.17,2.23,1,1,1,12.4240511677095,0.0536969882774282,1,0
"OT_CS_1",48,"trial","M","left","pole",1.53,2.47,35.13,55.07,2.47,2.47,1,1,0,51.4206604075672,0.20121827875235,0,0
"OT_CS_1",50,"trial","M","right","pole",1.87,2.83,49.17,49.17,0,10.87,1,0,0,25.5187186560731,0.0226674550442414,1,0
"OT_CS_1",52,"trial","M","right","pole",3.03,3.1,56.9,56.9,0,3.1,1,1,1,7.84757304930686,0.0244350885829707,1,0
"OT_CS_1",54,"trial","M","left","pole",2.9,5.33,54.63,54.63,0,5.33,1,1,0,17.5773467587116,0.0318122829851199,0,0
"OT_CS_1",56,"trial","M","right","pole",3.37,5.43,4.17,49.3,4.13,6.6,1,0,0,26.7956758119424,0.0391887150636808,1,0
"OT_CS_1",58,"trial","M","left","pole",2.77,2.77,52.87,52.87,0,7.13,1,0,1,16.0351854870526,0.0216981003776016,1,0
"OT_CS_1",60,"trial","M","left","pole",3.4,5.1,54.87,54.87,0,5.1,1,1,1,17.7422042546084,0.0335797642792951,1,0
"OT_CS_2",2,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_CS_2",4,"trial","M","right","pole",1.47,3.9,50.23,50.23,0,9.77,1,0,0,16.3636435206548,0.0161723781945407,1,0
"OT_CS_2",6,"trial","M","left","pole",2.93,5.07,52.47,52.47,0,7.53,1,0,0,16.088267506423,0.0206140031944122,1,0
"OT_CS_2",8,"trial","M","left","pole",1.8,3.87,56.13,56.13,0,3.87,1,1,1,15.3274873212501,0.0382625998233843,1,0
"OT_CS_2",10,"trial","M","left","pole",0.07,0.93,54.6,54.6,0,5.4,1,0,1,22.3499838024849,0.0399506359975778,0,0
"OT_CS_2",12,"trial","M","right","pole",0.8,2.2,22.87,46.6,7.83,5.57,1,0,1,59.5010781822976,0.103173903860364,1,0
"OT_CS_2",14,"trial","M","left","pole",1.8,0.73,53.3,53.3,0,6.7,1,0,1,16.1574721661647,0.0232776352304568,1,0
"OT_CS_2",16,"trial","M","right","pole",3.93,4.73,55.27,55.27,0,4.73,1,1,0,7.63105166846193,0.01556171828633,0,0
"OT_CS_2",18,"trial","M","right","pole",3.13,3.57,56.43,56.43,0,3.57,1,1,0,7.62627280099901,0.0206390668666303,1,0
"OT_CS_2",20,"trial","M","left","pole",2.13,1.4,6.53,48.47,4.23,7.3,1,0,1,38.0786745823356,0.0503499690357217,1,0
"OT_CS_2",22,"trial","M","left","pole",0.63,1.97,56.1,56.1,0,3.9,1,0,1,13.8044723637318,0.0341661032663396,0,0
"OT_CS_2",24,"trial","M","right","pole",3.37,4.9,55.1,55.1,0,4.9,1,1,1,9.78617471614682,0.0192777848793374,0,0
"OT_CS_2",26,"trial","M","right","pole",1.3,2.27,55.1,55.1,0,4.9,1,0,0,14.6041904635427,0.0287687937584562,0,0
"OT_CS_2",28,"trial","M","left","pole",1.5,1.63,38.6,52.47,3.3,4.23,1,0,1,26.5227694496483,0.0604751074308705,1,0
"OT_CS_2",30,"trial","M","right","pole",2.83,3.37,56.63,56.63,0,3.37,1,1,0,8.07612023998261,0.023154899575622,0,0
"OT_CS_2",32,"trial","M","left","pole",3,4.23,55.77,55.77,0,4.23,1,1,0,10.2753835294164,0.0234291115041569,0,0
"OT_CS_2",34,"trial","M","left","pole",1.83,1.6,55.2,55.2,0,4.83,1,0,1,16.3955215197483,0.0327430199435793,0,0
"OT_CS_2",36,"trial","M","right","pole",2.43,3.33,54.5,54.5,0,5.5,1,0,0,16.6831374533711,0.0292789355096017,1,0
"OT_CS_2",38,"trial","M","right","pole",0.57,0.63,59.37,59.37,0,0.63,1,1,1,6.59404532490556,0.100498557075374,1,0
"OT_CS_2",40,"trial","M","right","pole",0.8,1,4.57,54.63,4.37,1,1,1,1,25.482897295627,0.245973912119952,1,0
"OT_CS_2",42,"trial","M","left","pole",0.77,2.9,54.5,54.5,0,5.5,1,0,0,16.0294459051396,0.0281317056952257,1,0
"OT_CS_2",44,"trial","M","left","pole",2.17,2.27,8.03,44.47,11.2,4.33,1,0,1,51.4520978828468,0.114609662643704,0,0
"OT_CS_2",46,"trial","M","right","pole",3.3,4.07,54.37,54.37,0,5.63,1,0,0,9.03124523196988,0.0154747068241014,1,0
"OT_CS_2",48,"trial","M","right","pole",0.73,3.37,56.63,56.63,0,3.37,1,1,1,7.87926332271079,0.0225904946367716,1,0
"OT_CS_2",50,"trial","M","left","pole",0.3,3.3,55.13,55.13,0,4.87,1,0,1,10.802117156196,0.0214248370104907,1,0
"OT_CS_2",52,"trial","M","left","pole",1.77,1.73,56.63,56.63,0,3.37,1,0,1,7.90732150378652,0.022670939744791,0,0
"OT_CS_2",54,"trial","M","right","pole",3.57,4.13,55.87,55.87,0,4.13,1,1,0,6.1642741903023,0.0143953345457925,0,0
"OT_CS_2",56,"trial","M","right","pole",2.37,2.9,54.27,54.27,0,5.73,1,0,0,11.8665650177214,0.0199782790771551,0,0
"OT_CS_2",58,"trial","M","right","pole",2.97,3.3,56.7,56.7,0,3.3,1,1,1,4.18865046901591,0.0122518148736864,1,0
"OT_CS_2",60,"trial","M","left","pole",2.6,4.73,52.9,52.9,0,7.07,1,0,1,16.0892588495795,0.0219766593887678,1,0
"OT_CS_3",2,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",4,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",6,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",8,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",10,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",12,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",14,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",16,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",18,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",20,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",22,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",24,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",26,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",28,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",30,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",32,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",34,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",36,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",38,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",40,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",42,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",44,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",46,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",48,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",50,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",52,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",54,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",56,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",58,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_CS_3",60,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OT_OR_1",2,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_1",4,"trial","M","right","pole",0.27,0.2,59.8,59.8,0,0.2,1,1,1,5.21457537939013,0.251668695916512,0,0
"OT_OR_1",6,"trial","M","left","pole",1.47,3.3,54.93,54.93,0,5.07,1,0,1,19.7860570083817,0.0376944288668112,1,0
"OT_OR_1",8,"trial","M","left","pole",0.33,3,57,57,0,3,1,1,0,9.97988388643547,0.0321103085149146,1,0
"OT_OR_1",10,"trial","M","right","pole",0.5,2.03,51.7,51.7,0,8.3,1,0,0,18.5788189824181,0.0216062927180748,1,0
"OT_OR_1",12,"trial","M","right","pole",0.3,0.87,59.13,59.13,0,0.87,1,1,1,5.46638671050549,0.0608819428701978,1,0
"OT_OR_1",14,"trial","M","right","pole",4.03,2.27,0.13,56.77,0.97,2.27,1,1,1,4.26182431290933,0.0181488089636725,1,0
"OT_OR_1",16,"trial","M","left","pole",0.77,1.9,58.1,58.1,0,1.9,1,1,0,6.64562710130337,0.0337615682854266,0,0
"OT_OR_1",18,"trial","M","right","pole",5.27,5.3,54.7,54.7,0,5.3,1,1,1,3.1155175655295,0.0056740685611013,0,0
"OT_OR_1",20,"trial","M","left","pole",2.7,4,20.83,55.27,0.73,4,1,1,0,9.65804876817191,0.0233061022397971,0,0
"OT_OR_1",22,"trial","M","right","pole",2.33,3.57,53.7,53.7,0,6.3,1,0,1,12.2760005725766,0.0188086054001603,1,0
"OT_OR_1",24,"trial","M","left","pole",2.13,3.4,56.6,56.6,0,3.4,1,1,0,4.94102893941612,0.0140274498620717,0,0
"OT_OR_1",26,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_1",28,"trial","M","left","pole",2.4,3.43,56.53,56.53,0,3.43,1,1,0,6.70661598273081,0.0188550511191217,0,0
"OT_OR_1",30,"trial","M","right","pole",2.9,3.47,52.8,52.8,0,7.2,1,0,0,12.6256993500329,0.016926345117483,1,0
"OT_OR_1",32,"trial","M","right","pole",1.63,2.13,0.7,53.97,3.9,2.13,1,1,1,13.6891396516392,0.0619380715415625,1,0
"OT_OR_1",34,"trial","M","right","pole",2.77,4.77,15.87,47.27,3.73,9,1,0,0,22.2403255923136,0.0238527730505294,0,0
"OT_OR_1",36,"trial","M","left","pole",2.07,6.07,53.93,53.93,0,6.07,1,1,0,9.69454515107439,0.0154247292275994,0,0
"OT_OR_1",38,"trial","M","right","pole",5.97,6.03,53.97,53.97,0,6.03,1,1,1,3.85886815346494,0.00617366222636725,0,0
"OT_OR_1",40,"trial","M","left","pole",2.23,3.97,56.03,56.03,0,3.97,1,1,0,5.03297628649845,0.0122472736604063,0,0
"OT_OR_1",42,"trial","M","right","pole",2.07,3.23,50.97,50.97,0,9.03,1,0,0,15.3230366164956,0.016373331237618,1,0
"OT_OR_1",44,"trial","M","right","pole",6.8,6.8,53.2,53.2,0,6.8,1,1,1,3.68231499358437,0.00522699720869913,1,0
"OT_OR_1",46,"trial","M","left","pole",3,3.83,54.87,54.87,0,5.13,1,0,0,7.40867881314957,0.0139309760564162,1,0
"OT_OR_1",48,"trial","M","left","pole",2.23,2.83,0.9,53.6,0.37,6.03,1,0,1,12.5428291023855,0.0200668141956721,0,0
"OT_OR_1",50,"trial","M","right","pole",3.73,4.07,55.93,55.93,0,4.07,1,1,1,7.02888991303682,0.0166835478029547,0,0
"OT_OR_1",52,"trial","M","left","pole",2.97,4.8,55.2,55.2,0,4.8,1,1,0,8.11471547939359,0.016318201977545,0,0
"OT_OR_1",54,"trial","M","left","pole",2.53,3.53,56.47,56.47,0,3.53,1,1,0,4.27617066630917,0.0116818241412249,1,0
"OT_OR_1",56,"trial","M","right","pole",1.97,2.27,57.73,57.73,0,2.27,1,1,1,2.1115006982664,0.00899174156086644,0,0
"OT_OR_1",58,"trial","M","left","pole",1.7,3.3,56.7,56.7,0,3.3,1,1,0,4.22305145478825,0.0123524378576935,0,0
"OT_OR_1",60,"trial","M","left","pole",1.6,3.57,56.4,56.4,0,3.57,1,1,1,4.581669890867,0.0123994241624878,1,0
"OT_OR_2",2,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_2",4,"trial","M","right","pole",3.37,0.63,59.37,59.37,0,0.63,1,1,1,1.36371877375823,0.0207841715163315,1,0
"OT_OR_2",6,"trial","M","left","pole",3.63,6.1,53.9,53.9,0,6.1,1,1,0,5.65859110604496,0.00895403365093512,0,0
"OT_OR_2",8,"trial","M","left","pole",3.5,1.03,52.5,52.5,0,7.5,1,0,1,13.4101114087774,0.0172588306419272,0,0
"OT_OR_2",10,"trial","M","right","pole",1.9,2.1,51.27,51.27,0,8.73,1,0,1,13.7759657880157,0.0152258751230684,1,0
"OT_OR_2",12,"trial","M","right","pole",4.7,4.7,55.3,55.3,0,4.7,1,1,1,3.2522305317694,0.00667918863831717,1,0
"OT_OR_2",14,"trial","M","left","pole",1.67,1.83,53.1,53.1,0,6.9,1,0,1,15.2037467450769,0.0212687409001691,1,0
"OT_OR_2",16,"trial","M","right","pole",4.3,4.4,55.6,55.6,0,4.4,1,1,1,3.19437426001562,0.0070076655405748,0,0
"OT_OR_2",18,"trial","M","left","pole",0.4,3.83,24.13,54.6,0.23,5.17,1,0,1,25.2850029853643,0.047238142331606,1,0
"OT_OR_2",20,"trial","M","left","pole",3.57,3.83,54.57,54.57,0,5.43,1,0,1,7.15872825076742,0.0127177350074036,0,0
"OT_OR_2",22,"trial","M","left","pole",0.8,4.57,55.43,55.43,0,4.57,1,1,0,6.56961601219314,0.0138861201396298,1,0
"OT_OR_2",24,"trial","M","right","pole",2.1,2.13,57.87,57.87,0,2.13,1,1,1,4.47846755392382,0.0202633365434536,0,0
"OT_OR_2",26,"trial","M","right","pole",4.17,4.43,55.57,55.57,0,4.43,1,1,1,3.91520546698844,0.0085244117056386,1,0
"OT_OR_2",28,"trial","M","left","pole",2.83,3.73,56.27,56.27,0,3.73,1,1,1,5.37595304986151,0.0138994925103286,0,0
"OT_OR_2",30,"trial","M","left","pole",1.7,3.5,56.5,56.5,0,3.5,1,1,1,7.65915662878703,0.0211228809398429,1,0
"OT_OR_2",32,"trial","M","left","pole",3.03,3.1,54.17,54.17,0,5.8,1,0,1,12.7392339582482,0.0212009618530293,0,0
"OT_OR_2",34,"trial","M","right","pole",3.57,3.87,56.17,56.17,0,3.87,1,1,1,4.59959687100387,0.0114821516883667,0,0
"OT_OR_2",36,"trial","M","right","pole",3.97,4.8,50.53,50.53,0,9.47,1,0,0,17.7573234220005,0.0181059227887601,0,0
"OT_OR_2",38,"trial","M","right","pole",1.77,3.57,54.23,54.23,0,5.77,1,0,1,12.9073980216127,0.0216049914437688,0,0
"OT_OR_2",40,"trial","M","left","pole",3.83,4.7,52.77,52.77,0,7.23,1,0,0,15.10263795289,0.0201536901316078,1,0
"OT_OR_2",42,"trial","M","left","pole",2.07,1.17,13.93,54.03,1.8,4.17,1,0,1,25.1416961299457,0.0582433114979437,0,0
"OT_OR_2",44,"trial","M","left","pole",2.77,3.27,56.73,56.73,0,3.27,1,1,1,4.19784191768026,0.0124039927439138,1,0
"OT_OR_2",46,"trial","M","right","pole",2.73,2.73,57.27,57.27,0,2.73,1,1,1,3.48668364017128,0.0123128954239027,0,0
"OT_OR_2",48,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_2",50,"trial","M","right","pole",3.47,4.6,55.4,55.4,0,4.6,1,1,0,6.81455052096372,0.0142994597132863,0,0
"OT_OR_2",52,"trial","M","right","pole",3,3.67,56.33,56.33,0,3.67,1,1,0,4.03053791376278,0.0106104016683822,1,0
"OT_OR_2",54,"trial","M","left","pole",1.6,2.27,57.73,57.73,0,2.27,1,1,0,15.4220310103996,0.06567410434817,0,0
"OT_OR_2",56,"trial","M","right","pole",0.93,0.9,59.1,59.1,0,0.9,1,1,1,3.72646063038641,0.0399663302272245,0,0
"OT_OR_2",58,"trial","M","right","pole",3.47,4.53,52.97,52.97,0,7.03,1,0,1,12.1660521053652,0.0166966258834084,0,0
"OT_OR_2",60,"trial","M","left","pole",2.67,3.03,56.93,56.93,0,3.03,1,1,0,4.41379131590213,0.0140453285541457,0,0
"OT_OR_3",2,"trial","M","left","pole",0.37,0.33,59.7,59.7,0,0.33,1,1,1,20.8324183266271,0.603255356948662,NA,0
"OT_OR_3",4,"trial","M","right","pole",0.4,4.93,4.87,48.33,1.73,9.93,1,0,0,38.4760055634654,0.0373882565528219,1,0
"OT_OR_3",6,"trial","M","right","pole",0.47,2.3,51.2,51.2,0,8.8,1,0,0,32.3782901186625,0.0355149724888804,0,0
"OT_OR_3",8,"trial","M","right","pole",0.27,1,59,59,0,1,1,1,1,12.111919449992,0.116910419401467,1,0
"OT_OR_3",10,"trial","M","left","pole",0.33,0.53,57.6,57.6,0,2.43,1,0,1,15.7590413817963,0.0625127256378443,1,0
"OT_OR_3",12,"trial","M","right","pole",0.33,1,57.57,57.57,0,2.43,1,0,1,9.57034866844335,0.0379635135205612,1,0
"OT_OR_3",14,"trial","M","right","pole",0.37,1.63,57.37,57.37,0,2.63,1,0,0,10.5447913337235,0.038652038024987,0,0
"OT_OR_3",16,"trial","M","left","pole",0.77,2.03,57.97,57.97,0,2.03,1,1,1,12.6730590232049,0.0601607333844145,0,0
"OT_OR_3",18,"trial","M","left","pole",0.6,0.9,57.6,57.6,0,2.4,1,0,0,9.97339674818446,0.0401117951583995,0,0
"OT_OR_3",20,"trial","M","right","pole",0.27,2.23,55.57,55.57,0,4.43,1,0,0,11.1140220000295,0.0241980912707119,1,0
"OT_OR_3",22,"trial","M","left","pole",0.27,0.7,56.9,56.9,0,3.1,1,0,0,10.4006437073614,0.0323846173476191,1,0
"OT_OR_3",24,"trial","M","right","pole",0.3,2.57,55.03,55.03,0,4.97,1,0,1,10.6003455012581,0.0206013296518452,1,0
"OT_OR_3",26,"trial","M","right","pole",1.9,1.23,58.77,58.77,0,1.23,1,1,1,4.27452583419295,0.0334539744927967,1,0
"OT_OR_3",28,"trial","M","left","pole",0.6,0.67,56.2,56.2,0,3.8,1,0,1,6.39676057872676,0.0162486297976193,1,0
"OT_OR_3",30,"trial","M","right","pole",0.17,0.13,59.87,59.87,0,0.13,1,1,1,1.96058780207782,0.141934445131116,0,0
"OT_OR_3",32,"trial","M","left","pole",0.37,2.4,57.6,57.6,0,2.4,1,1,0,8.64294660097119,0.0347608856216666,0,0
"OT_OR_3",34,"trial","M","left","pole",0.57,2.27,57.73,57.73,0,2.27,1,1,1,8.76746195961106,0.0373358872910986,1,0
"OT_OR_3",36,"trial","M","left","pole",0.4,0.57,58,58,0,2,1,0,1,7.50578309560349,0.0362248218899782,0,0
"OT_OR_3",38,"trial","M","right","pole",1.13,1.5,58.5,58.5,0,1.5,1,1,1,3.23321442158442,0.0208057556086513,0,0
"OT_OR_3",40,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_3",42,"trial","M","left","pole",1.43,2.77,57.23,57.23,0,2.77,1,1,0,6.03436465446012,0.0210530468941949,1,0
"OT_OR_3",44,"trial","M","left","pole",0.3,0.53,56.8,56.8,0,3.2,1,0,1,11.1965234712272,0.0337732971501784,0,0
"OT_OR_3",46,"trial","M","right","pole",0.4,1,59.03,59.03,0,1,1,1,0,4.9926529078453,0.0481916303846071,0,0
"OT_OR_3",48,"trial","M","right","pole",0.33,2.27,55.5,55.5,0,4.5,1,0,0,10.0185793660703,0.021489874230095,0,0
"OT_OR_3",50,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_3",52,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"OT_OR_3",54,"trial","M","left","pole",1.37,4.13,55.87,55.87,0,4.13,1,1,0,5.43177544529257,0.0126847415119237,0,0
"OT_OR_3",56,"trial","M","right","pole",16.5,1.93,58.07,58.07,0,1.93,1,1,1,4.60799916974388,0.0230062533438151,0,0
"OT_OR_3",58,"trial","M","left","pole",0.53,0.27,0.33,59,0.73,0.27,1,1,1,7.93880684989838,0.287360286555202,0,0
"OT_OR_3",60,"trial","M","right","pole",1.07,2.47,57.5,57.5,0,2.47,1,1,1,5.2323655927483,0.0204751862389712,0,0
"TT_CS_1",2,"trial","M","left","pole",0.73,1.93,9.37,52.47,5.5,1.93,1,1,1,51.7034331270234,0.258138562410249,NA,0
"TT_CS_1",4,"trial","M","right","pole",0.87,0.07,14.57,48.8,2.43,8.8,1,0,1,31.8582873988962,0.0349445939352582,1,0
"TT_CS_1",6,"trial","M","right","pole",0.33,1.57,51.57,51.57,0,8.43,1,0,1,35.5549322595304,0.040694979465942,0,0
"TT_CS_1",8,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_1",10,"trial","M","left","pole",4.37,5.23,52.53,52.53,0,7.47,1,0,1,13.6985391641892,0.0177087430590559,1,0
"TT_CS_1",12,"trial","M","left","pole",4.57,4.57,24.77,55.27,0.17,4.57,1,1,1,17.8998787340623,0.0378347632684573,1,0
"TT_CS_1",14,"trial","M","right","pole",1.8,3,5.23,54.33,2.67,3,1,1,1,26.6981078520433,0.0859012479151971,0,0
"TT_CS_1",16,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_1",18,"trial","M","left","pole",2.73,2.8,8.77,44.9,8.43,6.67,1,0,1,19.6601554090999,0.0284654759784265,0,0
"TT_CS_1",20,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_1",22,"trial","M","right","pole",2.97,5.13,42.97,51.9,2.97,5.13,1,1,1,25.4585802827121,0.0478712711528709,0,0
"TT_CS_1",24,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_1",26,"trial","M","right","pole",0.4,0.1,59.9,59.9,0,0.1,1,1,1,13.2096054686101,1.27505844291603,1,0
"TT_CS_1",28,"trial","M","left","pole",1.87,1.93,20.7,29.63,22.07,8.3,1,0,1,18.8686294338863,0.0219433286433994,1,0
"TT_CS_1",30,"trial","M","left","pole",2.8,7.3,52.7,52.7,0,7.3,1,1,0,14.7787741167069,0.0195414054539415,1,0
"TT_CS_1",32,"trial","M","right","pole",1.83,1.4,8.77,47.33,2.27,10.4,1,0,1,31.8613547387299,0.0295713494382331,1,0
"TT_CS_1",34,"trial","M","right","pole",2.57,3.13,54.63,54.63,0,5.37,1,0,1,18.9609383103078,0.0341032248560657,0,0
"TT_CS_1",36,"trial","M","left","pole",3.67,3.43,10.13,49.57,0.17,10.27,1,0,1,13.0736992876246,0.0122916242111498,1,0
"TT_CS_1",38,"trial","M","right","pole",4.13,4.6,55.4,55.4,0,4.6,1,1,1,2.95889019385871,0.00620885133846465,0,0
"TT_CS_1",40,"trial","M","right","pole",1.7,4.97,55.03,55.03,0,4.97,1,1,1,14.683169769572,0.0285361284423285,1,0
"TT_CS_1",42,"trial","M","right","pole",3.03,5.87,54.13,54.13,0,5.87,1,1,0,14.3913038876784,0.0236782158559118,1,0
"TT_CS_1",44,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_1",46,"trial","M","left","pole",2.6,3.97,56.03,56.03,0,3.97,1,1,1,10.9630672635266,0.0266775914073034,1,0
"TT_CS_1",48,"trial","M","right","pole",3.93,5.4,49.3,49.3,0,10.7,1,0,1,19.3616569251282,0.0174662224634,1,0
"TT_CS_1",50,"trial","M","right","pole",0.07,5.47,33,54.3,0.23,5.47,1,1,1,21.584110679063,0.0381111286592363,1,0
"TT_CS_1",52,"trial","M","left","pole",3.5,3.53,56.47,56.47,0,3.53,1,1,1,7.50261060305428,0.0204959494146234,0,0
"TT_CS_1",54,"trial","M","left","pole",3.17,4.13,52.37,52.37,0,7.63,1,0,1,15.4285646103681,0.0195097426409537,0,0
"TT_CS_1",56,"trial","M","left","pole",2.37,2.37,57.63,57.63,0,2.37,1,1,1,8.65632966990478,0.0353050587439697,1,0
"TT_CS_1",58,"trial","M","right","pole",3.97,6.5,53.5,53.5,0,6.5,1,1,1,10.7106034363209,0.0159052620081986,0,0
"TT_CS_1",60,"trial","M","left","pole",5.43,5.5,54.47,54.47,0,5.5,1,1,1,4.18417551789086,0.00734323537713383,0,0
"TT_CS_2",2,"trial","M","left","pole",1.8,2.47,25.57,57.03,0.5,2.47,1,1,1,30.8357646783599,0.120665884946102,NA,0
