"video","phase","phase_type","pole_location","safe_location","start_position","time_to_start_moving","time_in_pole_initial","time_in_safe_initial","time_in_safe_total","time_outside_safe_after_reaching","time_to_safe","start_in_pole","first_to_safe","first_to_closest","dist_to_safe","speed_to_safe","previously_safe_first","dead_fly"
"TT_CS_7",34,"trial","M","right","pole",2.5,3.8,56.23,56.23,0,3.8,1,1,0,9.28677175238349,0.0235896457843515,0,0
"TT_CS_7",36,"trial","M","left","pole",1.43,3.33,56.67,56.67,0,3.33,1,1,1,10.6589840522663,0.0308657839351342,0,0
"TT_CS_7",38,"trial","M","left","pole",2.13,2.43,52.87,52.87,0,7.13,1,0,1,13.5536704343803,0.0183402244899239,0,0
"TT_CS_7",40,"trial","M","right","pole",2.7,4.4,51.33,51.33,0,8.67,1,0,1,10.8213290680779,0.0120522673018391,1,0
"TT_CS_7",42,"trial","M","right","pole",3.37,3.77,53,53,0,7,1,0,1,16.8115057951266,0.023181888851526,0,0
"TT_CS_7",44,"trial","M","right","pole",2.23,2.33,0.07,51.53,0.03,8.43,1,0,1,15.3469739155559,0.017565630101587,0,0
"TT_CS_7",46,"trial","M","left","pole",4.57,5.27,54.73,54.73,0,5.27,1,1,1,7.08635543473293,0.0129875533357355,0,0
"TT_CS_7",48,"trial","M","left","pole",2.47,4.83,49.57,49.57,0,10.43,1,0,1,17.2320967895752,0.0159424582039318,0,0
"TT_CS_7",50,"trial","M","left","pole",2.47,4.6,55.4,55.4,0,4.6,1,1,1,8.83284229504206,0.0185345859808672,1,0
"TT_CS_7",52,"trial","M","right","pole",3.4,7.4,52.6,52.6,0,7.4,1,1,0,13.569680217419,0.0177001985513656,0,0
"TT_CS_7",54,"trial","M","left","pole",2.87,5.4,52.6,52.6,0,7.4,1,0,1,13.7370191115933,0.0179184742664005,1,0
"TT_CS_7",56,"trial","M","left","pole",4,8.53,51.47,51.47,0,8.53,1,1,0,11.2610318035899,0.0127379552556293,1,0
"TT_CS_7",58,"trial","M","right","pole",3.77,5.33,54.67,54.67,0,5.33,1,1,1,10.7005870354043,0.0193664099337675,0,0
"TT_CS_7",60,"trial","M","right","pole",3.07,5.27,54.7,54.7,0,5.27,1,1,0,8.66013964380249,0.0158719142095984,1,0
"TT_CS_8",2,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",4,"trial","M","left","pole",3.13,6.2,53.8,53.8,0,6.2,1,1,1,7.79885053467844,0.012141690332978,1,0
"TT_CS_8",6,"trial","M","left","pole",0.1,0.17,7.23,57.1,2.77,0.17,1,1,1,27.2585131974721,1.57867837050996,1,0
"TT_CS_8",8,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",10,"trial","M","right","pole",0.77,3.6,0.1,53.77,2.63,3.6,1,1,0,45.8075658724994,0.122821658817298,1,0
"TT_CS_8",12,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",14,"trial","M","left","pole",3.6,4.23,52.47,52.47,0,7.53,1,0,0,10.5690437128105,0.0135421853702257,1,0
"TT_CS_8",16,"trial","M","right","pole",2.73,3.47,5.13,53.07,3.47,3.47,1,1,0,21.4866648588364,0.0598269922933149,0,0
"TT_CS_8",18,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",20,"trial","M","left","pole",2.43,3.4,49.4,49.4,0,10.6,1,0,0,21.464179784676,0.0195455851466781,1,0
"TT_CS_8",22,"trial","M","right","pole",2.2,2.6,54.73,54.73,0,5.3,1,0,1,16.7166353888451,0.0304448083864739,1,0
"TT_CS_8",24,"trial","M","left","pole",2.37,3.07,54,54,0,6,1,0,0,12.3458689313999,0.0198614365048261,1,0
"TT_CS_8",26,"trial","M","right","pole",2.07,2.63,57.37,57.37,0,2.63,1,1,0,8.41148898411733,0.0308323969409511,0,0
"TT_CS_8",28,"trial","M","left","pole",2.13,2.23,4,50.9,3.9,5.23,1,0,1,29.5133053721552,0.0544351843915018,1,0
"TT_CS_8",30,"trial","M","right","pole",2.93,3.1,20.33,52.8,4.13,3.1,1,1,1,17.6383704838395,0.0549208197902589,0,0
"TT_CS_8",32,"trial","M","left","pole",1.7,2.2,55.7,55.7,0,4.3,1,0,0,8.30956780366384,0.0186530659146625,1,0
"TT_CS_8",34,"trial","M","left","pole",1.43,4.03,23.73,51.8,4.17,4.03,1,1,1,36.52823336598,0.087418791360557,1,0
"TT_CS_8",36,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",38,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",40,"trial","M","left","pole",2.3,2.47,57.53,57.53,0,2.47,1,1,1,8.85771775489939,0.0346618403223132,0,0
"TT_CS_8",42,"trial","M","right","pole",1.57,1.73,43.63,54.3,3.97,1.73,1,1,1,26.1067664256525,0.145382200915054,0,0
"TT_CS_8",44,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_8",46,"trial","M","right","pole",0.4,0.6,10.77,55.27,4.13,0.6,1,1,0,22.8469581537904,0.367550806849909,1,0
"TT_CS_8",48,"trial","M","left","pole",2.33,2.43,26.63,48.23,9.33,2.43,1,1,1,39.0691983589322,0.154979101757017,0,0
"TT_CS_8",50,"trial","M","left","pole",1.83,2.13,3.83,52.37,3.37,4.27,1,0,1,17.0028934887238,0.0384657641063671,0,0
"TT_CS_8",52,"trial","M","left","pole",3.67,4.4,55.6,55.6,0,4.4,1,1,0,7.60245905403463,0.0166779112276997,1,0
"TT_CS_8",54,"trial","M","right","pole",2.47,2.6,25.4,53.57,3.83,2.6,1,1,1,24.6054007562324,0.0913476416551543,0,0
"TT_CS_8",56,"trial","M","left","pole",1.53,1.87,41.2,55.77,0.07,4.17,1,0,1,16.6063951732532,0.0384704135287719,1,0
"TT_CS_8",58,"trial","M","right","pole",2.53,3.03,56.97,56.97,0,3.03,1,1,1,11.8052750949805,0.0375661093862082,0,0
"TT_CS_8",60,"trial","M","right","pole",2.43,2.97,7.27,49.27,7.73,2.97,1,1,0,27.1834746327273,0.0884456464992645,1,0
"TT_CS_9",2,"trial","M","left","pole",0.07,2.3,3.3,38.9,15.83,5.27,1,0,1,68.8059386581759,0.126104427920512,NA,0
"TT_CS_9",4,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",6,"trial","M","right","pole",0.1,0.5,8.37,55.57,3.93,0.5,1,1,1,45.7779560315371,0.883744324933149,1,0
"TT_CS_9",8,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",10,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",12,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",14,"trial","M","left","pole",1,1.7,9.23,38.93,16.27,4.8,1,0,0,50.6202479895706,0.101794256735784,0,0
"TT_CS_9",16,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",18,"trial","M","right","pole",0.5,1.13,3.67,52.43,6.43,1.13,1,1,0,34.5390058160471,0.294165959141896,1,0
"TT_CS_9",20,"trial","M","left","pole",0.37,0.7,3.83,54.87,4.43,0.7,1,1,1,17.2901640298313,0.23841925027346,0,0
"TT_CS_9",22,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",24,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",26,"trial","M","left","pole",0.17,0.07,3.97,53.53,4.73,1.77,1,0,1,22.9084802005403,0.125164712977382,1,0
"TT_CS_9",28,"trial","M","right","pole",1.63,2.1,5.27,35.43,18.9,5.67,1,0,0,60.0410765354337,0.102273012495061,1,0
"TT_CS_9",30,"trial","M","left","pole",1.97,2.37,41.1,53.3,4.3,2.37,1,1,0,18.9090534342169,0.077121051039549,0,0
"TT_CS_9",32,"trial","M","right","pole",0.17,1.13,16.67,50.77,4.93,4.3,1,0,0,30.9572404401655,0.0694918749218045,1,0
"TT_CS_9",34,"trial","M","right","pole",0.07,1.27,56.17,56.17,0,3.83,1,0,0,12.7533576578906,0.0321135411899208,0,0
"TT_CS_9",36,"trial","M","left","pole",2.03,2.47,42.67,50.53,3.97,5.5,1,0,1,19.9222860772239,0.034963647029175,1,0
"TT_CS_9",38,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",40,"trial","M","right","pole",1.77,1.73,17.73,43.6,11.87,4.53,1,0,1,29.2767740849426,0.0623369877461588,0,0
"TT_CS_9",42,"trial","M","left","pole",3.5,3.53,54.2,54.2,0,5.8,1,0,1,6.88686455651288,0.0114612976909081,1,0
"TT_CS_9",44,"trial","M","right","pole",3.33,3.5,56.5,56.5,0,3.5,1,1,1,4.57848148527272,0.0126268104944091,0,0
"TT_CS_9",46,"trial","M","left","pole",1.27,1.67,7.43,50.37,7.97,1.67,1,1,0,30.0234856895545,0.173881191252246,0,0
"TT_CS_9",48,"trial","M","right","pole",2.07,2.17,18.8,49.83,8,2.17,1,1,1,30.6701705927028,0.136635746626238,0,0
"TT_CS_9",50,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_CS_9",52,"trial","M","left","pole",2,2.27,8.83,41.87,13.17,4.97,1,0,1,30.3426119875472,0.0589696016964069,0,0
"TT_CS_9",54,"trial","M","right","pole",2.5,3.03,12.07,51.2,5.77,3.03,1,1,1,24.0579380169836,0.0765558721742022,0,0
"TT_CS_9",56,"trial","M","left","pole",3.17,3.67,30.1,49.23,4.4,6.37,1,0,1,18.2128087528155,0.027612457427099,1,0
"TT_CS_9",58,"trial","M","right","pole",3.03,3.27,56.73,56.73,0,3.27,1,1,1,7.24111717590365,0.021396414316948,0,0
"TT_CS_9",60,"trial","M","left","pole",3.43,4.03,55.93,55.93,0,4.03,1,1,1,3.17746552332114,0.00760426032257205,0,0
"TT_OR_1",2,"trial","M","right","pole",1.9,3.77,51.97,51.97,0,8.03,1,0,1,11.9800802756026,0.0143947519292234,NA,0
"TT_OR_1",4,"trial","M","right","pole",2.2,3.23,56.77,56.77,0,3.23,1,1,0,7.55599571467153,0.0225570066711923,1,0
"TT_OR_1",6,"trial","M","left","pole",3,3.5,52.83,52.83,0,7.17,1,0,0,10.3536641091936,0.013944954802721,1,0
"TT_OR_1",8,"trial","M","left","pole",1.5,2.2,1.17,43.93,6.87,9.2,1,0,0,29.9462958264332,0.0314192292958213,0,0
"TT_OR_1",10,"trial","M","right","pole",0.93,2.83,55.43,55.43,0,4.57,1,0,1,13.5667399465805,0.0286758587490782,1,0
"TT_OR_1",12,"trial","M","right","pole",3.8,4.03,52.87,52.87,0,7.13,1,0,1,6.81784316479584,0.00922560237721805,0,0
"TT_OR_1",14,"trial","M","right","pole",3.77,4.37,54.4,54.4,0,5.63,1,0,1,6.61989152298224,0.0113429408563585,0,0
"TT_OR_1",16,"trial","M","left","pole",1.8,3.17,51.3,51.3,0,8.67,1,0,1,9.69040023928896,0.0107926940592021,1,0
"TT_OR_1",18,"trial","M","left","pole",3.77,3.67,56.33,56.33,0,3.67,1,1,1,5.06085318313825,0.0133227093273208,1,0
"TT_OR_1",20,"trial","M","right","pole",3.43,4.13,55.87,55.87,0,4.13,1,1,0,7.31520772412295,0.0170830918952927,0,0
"TT_OR_1",22,"trial","M","right","pole",2.1,2.67,57.33,57.33,0,2.67,1,1,1,1.73269636369584,0.00627182564079091,1,0
"TT_OR_1",24,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_1",26,"trial","M","right","pole",1.43,2.53,57.47,57.47,0,2.53,1,1,0,5.18922095735008,0.0197719758078265,0,0
"TT_OR_1",28,"trial","M","left","pole",2.23,2.53,57.47,57.47,0,2.53,1,1,1,1.48217753801624,0.00564739460227688,0,0
"TT_OR_1",30,"trial","M","left","pole",1.7,4.73,7.8,52.87,0.33,6.77,1,0,0,11.3678790562364,0.016216043692446,0,0
"TT_OR_1",32,"trial","M","right","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_1",34,"trial","M","left","pole",2.9,5.27,51.6,51.6,0,8.43,1,0,1,12.3408041502502,0.014124869309884,1,0
"TT_OR_1",36,"trial","M","left","pole",3,6.43,0.57,51.4,0.5,8.1,1,0,1,11.1336975498452,0.0132676695145684,0,0
"TT_OR_1",38,"trial","M","right","pole",24.03,2.33,57.67,57.67,0,2.33,1,1,1,2.45243278575625,0.0101451990585614,0,0
"TT_OR_1",40,"trial","M","left","pole",2.97,3.03,52.27,52.27,0,7.73,1,0,1,11.152994741241,0.0139208262147695,1,0
"TT_OR_1",42,"trial","M","right","pole",2.6,5.93,54.07,54.07,0,5.93,1,1,0,8.5439667860689,0.0138995598662784,0,0
"TT_OR_1",44,"trial","M","left","pole",3.73,6.1,50.73,50.73,0,9.27,1,0,1,12.7715694586036,0.0133033486485829,1,0
"TT_OR_1",46,"trial","M","right","pole",3.37,3.57,56.43,56.43,0,3.57,1,1,1,1.1740699499024,0.00317739855817414,0,0
"TT_OR_1",48,"trial","M","right","pole",3.77,3.77,56.23,56.23,0,3.77,1,1,1,4.08087492402846,0.0104577038747441,1,0
"TT_OR_1",50,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_1",52,"trial","M","right","pole",3.97,7.13,52.9,52.9,0,7.13,1,1,0,11.2499755661142,0.0152229669732358,0,0
"TT_OR_1",54,"trial","M","left","pole",3,4.4,49.97,49.97,0,10,1,0,0,15.5869475287581,0.0150453161474499,1,0
"TT_OR_1",56,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_1",58,"trial","M","right","pole",4.8,6.63,53.37,53.37,0,6.63,1,1,0,5.51188191277566,0.0080206271406875,0,0
"TT_OR_1",60,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",2,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",4,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",6,"trial","M","right","pole",1.53,11.73,9.33,36.07,2.57,21.37,1,0,1,43.365910558175,0.0195907895594066,1,0
"TT_OR_10",8,"trial","M","right","pole",1.77,2.27,57.73,57.73,0,2.27,1,1,1,1.88120222911192,0.00801102470948183,1,0
"TT_OR_10",10,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",12,"trial","M","right","pole",0.87,0.43,59.57,59.57,0,0.43,1,1,1,1.21355004616778,0.0270318543102416,0,0
"TT_OR_10",14,"trial","M","left","unsafe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",16,"trial","M","right","pole",2.9,9.4,8.33,26.33,24.27,9.4,1,1,0,54.0107055183839,0.0554615804633039,0,0
"TT_OR_10",18,"trial","M","left","pole",0.07,4.7,5.97,41.3,9.9,8.8,1,0,0,48.5150647078862,0.0532150148164774,1,0
"TT_OR_10",20,"trial","M","right","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",22,"trial","M","right","pole",1.47,1.73,58.27,58.27,0,1.73,1,1,1,3.20659942720225,0.0178567684170009,1,0
"TT_OR_10",24,"trial","M","left","pole",0.07,6.5,4.83,44.87,4.9,10.23,1,0,0,25.3381773530939,0.0239000327176945,1,0
"TT_OR_10",26,"trial","M","left","pole",2.23,4.67,55.3,55.3,0,4.67,1,1,1,11.5985910016041,0.0239904667711062,1,0
"TT_OR_10",28,"trial","M","left","pole",2.37,6.27,51.07,51.07,0,8.93,1,0,0,17.0881798897467,0.0184638605965972,0,0
"TT_OR_10",30,"trial","M","right","pole",3.67,4.5,19.17,48.87,0.4,10.73,1,0,1,23.8456166288876,0.0214444141006567,1,0
"TT_OR_10",32,"trial","M","right","pole",10.97,10.7,49.3,49.3,0,10.7,1,1,1,1.62032980604979,0.0014617055227238,1,0
"TT_OR_10",34,"trial","M","left","safe",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"TT_OR_10",36,"trial","M","right","pole",0.07,3.47,7.8,56.5,0.03,3.47,1,1,0,10.443421158229,0.0290784298658738,0,0
"TT_OR_10",38,"trial","M","right","pole",3.6,4.1,55.93,55.93,0,4.1,1,1,1,9.19304120700933,0.0216429070698967,1,0
"TT_OR_10",40,"trial","M","right","pole",1.47,1.5,58.47,58.47,0,1.5,1,1,1,1.98098727284387,0.0127476658484162,1,0
"TT_OR_10",42,"trial","M","left","pole",4.27,2.87,52.03,52.03,0,7.93,1,0,1,12.1082646118801,0.0147321606354598,1,0
"TT_OR_10",44,"trial","M","left","pole",3.3,3.37,54.97,54.97,0,5,1,0,1,11.1036660971555,0.0214356488362076,0,0
"TT_OR_10",46,"trial","M","left","pole",2.4,3.53,54.83,54.83,0,5.17,1,0,1,10.1369057254916,0.0189380478119784,0,0
"TT_OR_10",48,"trial","M","right","pole",3.8,3.9,49.73,49.73,0,10.27,1,0,1,17.900734016642,0.0168299033651927,1,0
"TT_OR_10",50,"trial","M","left","pole",1.8,2.73,6.47,51.63,1.93,6.43,1,0,1,17.6307917831461,0.0264530654717417,1,0
"TT_OR_10",52,"trial","M","left","pole",1.4,2.3,55.8,55.8,0,4.2,1,0,1,6.89547323928257,0.0158472909525707,0,0
"TT_OR_10",54,"trial","M","left","pole",2.3,2.5,57.47,57.47,0,2.5,1,1,1,4.5034840542623,0.0173879693214761,1,0
"TT_OR_10",56,"trial","M","right","pole",1.03,2.63,53.93,53.93,0,6.07,1,0,1,16.1121834433193,0.0256356603642273,1,0
"TT_OR_10",58,"trial","M","right","pole",0.47,3.4,56.6,56.6,0,3.4,1,1,1,9.90698956431493,0.0281256801167242,1,0
"TT_OR_10",60,"trial","M","right","pole",2,2,57.97,57.97,0,2,1,1,1,2.98901928518438,0.0144257687508899,1,0
"TT_OR_11",2,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",4,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",6,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",8,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",10,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",12,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",14,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",16,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",18,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",20,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",22,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",24,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",26,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",28,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",30,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",32,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",34,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",36,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",38,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",40,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",42,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",44,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",46,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",48,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",50,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",52,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",54,"trial","M","left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",56,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",58,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_11",60,"trial","M","right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TT_OR_12",2,"trial","M","left","pole",0.3,5.8,25.8,53.17,1.03,5.8,1,1,0,43.4188610873093,0.0722587889217636,NA,0
"TT_OR_12",4,"trial","M","left","pole",2.27,5.93,54.07,54.07,0,5.93,1,1,1,11.7189555682178,0.0190647188325091,1,0
"TT_OR_12",6,"trial","M","left","pole",1.77,1.4,58.6,58.6,0,1.4,1,1,1,15.7869003962049,0.108845148898269,1,0
"TT_OR_12",8,"trial","M","right","pole",1.87,2.17,54.1,54.1,0,5.9,1,0,1,20.9402717167503,0.0342586737071368,1,0
"TT_OR_12",10,"trial","M","right","pole",2.53,3.47,56.53,56.53,0,3.47,1,1,1,3.68208645037088,0.0102523197125711,1,0
"TT_OR_12",12,"trial","M","right","pole",2.13,2.4,53.9,53.9,0,6.1,1,0,1,25.8259531019117,0.0408664363281089,0,0
"TT_OR_12",14,"trial","M","left","pole",1.83,2.67,50.6,50.6,0,9.37,1,0,0,23.3020020259218,0.0240131102645562,1,0
"TT_OR_12",16,"trial","M","right","pole",0.93,1.27,55.7,55.7,0,4.3,1,0,1,12.7195723623316,0.0285525104658607,1,0
"TT_OR_12",18,"trial","M","right","pole",1.23,1.97,58.03,58.03,0,1.97,1,1,0,5.74586649424472,0.0282010331174893,1,0
"TT_OR_12",20,"trial","M","left","pole",3.03,2.97,57.03,57.03,0,2.97,1,1,1,4.54732853112048,0.0147954379347549,0,0
"TT_OR_12",22,"trial","M","right","pole",1.17,2.77,57.23,57.23,0,2.77,1,1,0,7.39981982908004,0.0258169273471184,0,0
"TT_OR_12",24,"trial","M","left","pole",1.83,2.7,57.3,57.3,0,2.7,1,1,0,14.1516457508645,0.0505921841515246,0,0
"TT_OR_12",26,"trial","M","right","pole",0.67,1.33,48.27,48.27,0,11.73,1,0,1,46.4506042622682,0.0382129181255497,1,0
"TT_OR_12",28,"trial","M","left","pole",0.77,1.3,58.7,58.7,0,1.3,1,1,1,4.38386408844122,0.0325502234068995,0,0
"TT_OR_12",30,"trial","M","right","pole",1.53,2.47,54.77,54.77,0,5.23,1,0,0,10.6496531675561,0.0196425248399456,1,0
"TT_OR_12",32,"trial","M","left","pole",1.9,2.93,41.27,41.27,0,18.7,1,0,0,41.4002255572026,0.0213698436795174,1,0
"TT_OR_12",34,"trial","M","left","pole",1.53,1.77,58.23,58.23,0,1.77,1,1,1,7.30200587719922,0.0398958578560459,1,0
"TT_OR_12",36,"trial","M","left","pole",2.13,2.67,57.33,57.33,0,2.67,1,1,1,5.23789162260658,0.0189595497922536,1,0
"TT_OR_12",38,"trial","M","right","pole",1.87,2.67,57.33,57.33,0,2.67,1,1,1,2.51652613760716,0.00910904731276721,0,0
"TT_OR_12",40,"trial","M","left","pole",1.7,3.07,54.53,54.53,0,5.47,1,0,0,13.0228743371652,0.0229945280932148,1,0
"TT_OR_12",42,"trial","M","right","pole",1.9,1.9,58.1,58.1,0,1.9,1,1,1,1.40780967684791,0.00715205078666892,0,0
"TT_OR_12",44,"trial","M","right","pole",1.47,2.33,57.67,57.67,0,2.33,1,1,0,6.67483198013292,0.0276123771930485,1,0
"TT_OR_12",46,"trial","M","right","pole",1.43,2.83,57.2,57.2,0,2.83,1,1,0,4.52757760026407,0.0154244069961301,1,0
"TT_OR_12",48,"trial","M","left","pole",1.4,2.5,54.93,54.93,0,5.03,1,0,0,10.113455785199,0.0193947476000389,1,0
"TT_OR_12",50,"trial","M","left","pole",1.97,3,56.97,56.97,0,3,1,1,0,6.00217939460998,0.0193120315141891,1,0
"TT_OR_12",52,"trial","M","left","pole",2,3.47,56.5,56.5,0,3.47,1,1,0,10.641304771572,0.0296294126027583,1,0
"TT_OR_12",54,"trial","M","right","pole",1.03,0.87,54.77,54.77,0,5.23,1,0,1,14.8907282791982,0.0274648850537311,1,0
"TT_OR_12",56,"trial","M","left","pole",1.77,3.77,56.23,56.23,0,3.77,1,1,1,8.31175045214616,0.0212998012748475,0,0
"TT_OR_12",58,"trial","M","right","pole",2.27,2.77,54.13,54.13,0,5.87,1,0,1,8.38833903498916,0.0138014528699585,1,0
"TT_OR_12",60,"trial","M","right","pole",3.23,3.77,53.4,53.4,0,6.57,1,0,0,8.8520985877111,0.0130119239182003,0,0
"TT_OR_13",2,"trial","M","left","pole",0.3,5.8,25.8,53.17,1.03,5.8,1,1,0,43.4188610873093,0.0722587889217636,NA,0
"TT_OR_13",4,"trial","M","left","pole",2.27,5.93,54.07,54.07,0,5.93,1,1,1,11.7189555682178,0.0190647188325091,1,0
"TT_OR_13",6,"trial","M","left","pole",1.77,1.4,58.6,58.6,0,1.4,1,1,1,15.7869003962049,0.108845148898269,1,0
"TT_OR_13",8,"trial","M","right","pole",1.87,2.17,54.1,54.1,0,5.9,1,0,1,20.9402717167503,0.0342586737071368,1,0
"TT_OR_13",10,"trial","M","right","pole",2.53,3.47,56.53,56.53,0,3.47,1,1,1,3.68208645037088,0.0102523197125711,1,0
"TT_OR_13",12,"trial","M","right","pole",2.13,2.4,53.9,53.9,0,6.1,1,0,1,25.8259531019117,0.0408664363281089,0,0
"TT_OR_13",14,"trial","M","left","pole",1.83,2.67,50.6,50.6,0,9.37,1,0,0,23.3020020259218,0.0240131102645562,1,0
"TT_OR_13",16,"trial","M","right","pole",0.93,1.27,55.7,55.7,0,4.3,1,0,1,12.7195723623316,0.0285525104658607,1,0
"TT_OR_13",18,"trial","M","right","pole",1.23,1.97,58.03,58.03,0,1.97,1,1,0,5.74586649424472,0.0282010331174893,1,0
"TT_OR_13",20,"trial","M","left","pole",3.03,2.97,57.03,57.03,0,2.97,1,1,1,4.54732853112048,0.0147954379347549,0,0
