"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"w_traF_1_1_f_7",21,11.4666666666667,0.322889886596556,0,0,7.24522824752648,0.528772612699419,0.727167527258622,0.322889886596556,0.289171135243741,0.35660863794937,0.0171921149510276,2,0.607407407407407,0.533333333333333,0.666666666666667,1.81413946390335,0.586701434159061,3.34471278549291,39.3666666666667,38.1666666666667,NA,NA,1.2
"w_traF_1_1_f_7",22,0,0.0169211908612689,0,0,0.414860562625745,0.00473615868641954,0.0688197550592817,0.0169211908612689,0.0137397983919514,0.0201025833305865,0.00162209718273383,0,0,0,0,0,0,0,60,60,NA,NA,NA
"w_traF_1_1_f_8",1,11.0333333333333,0.32668693348158,0,0,5.69584063072127,0.434933223382486,0.659494672747616,0.32668693348158,0.296148874502408,0.357224992460751,0.015570410854988,7,0.794193548387097,0.5,1.1,1.72875857363115,0.586701434159061,3.24016457479418,32.2,14.1666666666667,3.16666666666667,2.8,12.0666666666667
"w_traF_1_1_f_8",2,1.26666666666667,0.0753631152170293,0,0,1.85531283842995,0.0332330675173834,0.18229938978884,0.0753631152170293,0.0669381411099353,0.0837880893241234,0.00429564475522214,1,0.6,0.6,0.6,1.10381525163841,0.655952144638139,1.85531283842995,NA,NA,NA,NA,NA
"w_traF_1_1_f_8",3,1.63333333333333,0.0642293482404083,0,0,3.8248254007056,0.0420327927643073,0.205019005861182,0.0642293482404083,0.0547517509901436,0.0737069454906731,0.00483234431055223,1,0.633333333333333,0.633333333333333,0.633333333333333,1.12873560288006,0.655952144638139,2.29114234299739,NA,NA,NA,NA,NA
"w_traF_1_1_f_8",4,5,0.136480200416599,0,0,2.94813822001591,0.137360751534598,0.370622114200701,0.136480200416599,0.119351883534825,0.153608517298373,0.00873322144895631,4,0.843859649122807,0.6,1.13333333333333,1.26000963733563,0.586701434159061,2.94813822001591,1.9,1.56666666666667,0.333333333333333,NA,NA
"w_traF_1_1_f_8",5,6.46666666666667,0.160569525352502,0,0,5.13154175882735,0.192329373314637,0.438553729108118,0.160569525352502,0.140296109238569,0.180842941466434,0.0103368105255666,2,2.41176470588235,0.6,2.8,1.48355647765855,0.586701434159061,2.93350717079531,3.4,NA,NA,NA,3.4
"w_traF_1_1_f_8",6,4.43333333333333,0.119278899470717,0,0,4.20014307592853,0.110543872654978,0.332481386930123,0.119278899470717,0.103913257933345,0.134644541008088,0.00783448550008651,4,0.671171171171171,0.5,0.933333333333333,1.1837813655053,0.586701434159061,2.50638962541909,24.9666666666667,23.4,NA,1.33333333333333,0.233333333333333
"w_traF_1_1_f_8",7,1.63333333333333,0.052196907576125,0,0,1.49580103071496,0.0308539347666773,0.175652881464203,0.052196907576125,0.0440768444660079,0.060316970686242,0.00414017812060994,1,0.8,0.8,0.8,1.04084713655044,0.586701434159061,1.49580103071496,35.2666666666667,35.2666666666667,NA,NA,NA
"w_traF_1_1_f_8",8,2.4,0.106259444049314,0,0,2.70455997769348,0.119744756090389,0.346041552548808,0.106259444049314,0.0902671188770836,0.122251769221544,0.00815401292355939,1,1.9,1.9,1.9,1.81834094362916,0.586701434159061,2.70455997769348,59.8333333333333,59.8333333333333,NA,NA,NA
"w_traF_1_1_f_8",9,0.0333333333333333,0.029123371835061,0,0,1.71051391960912,0.00957932451547341,0.0978740237012529,0.029123371835061,0.0245988616609583,0.0336478820091637,0.00230691286203895,0,0,0,0,0,0,0,60,60,NA,NA,NA
"w_traF_1_1_f_8",10,7.36666666666667,0.218627705732411,0,0,3.8135593220339,0.256952233173338,0.506904560221486,0.218627705732411,0.195201089770719,0.242054321694102,0.0119445375984846,4,1.40675675675676,0.933333333333333,2.03333333333333,1.64346770633278,0.586701434159061,3.8135593220339,25.1666666666667,23.2666666666667,0.566666666666667,NA,1.33333333333333
"w_traF_1_1_f_8",11,1.3,0.0474132268266303,0,0,2.52349828563832,0.0508289332561533,0.225452729538042,0.0474132268266303,0.0369881213590048,0.0578383322942557,0.00531544851505,1,1.1,1.1,1.1,1.44565722331273,0.586701434159061,2.52349828563832,NA,NA,NA,NA,NA
"w_traF_1_1_f_8",12,7.63333333333333,0.307662794935431,0,0,5.64271370779146,0.711088332577092,0.843260536594173,0.307662794935431,0.268637190292577,0.346688399578285,0.0198979626014522,6,0.976643990929705,0.5,1.56666666666667,2.40193692535387,0.586701434159061,4.43920187593853,8.5,4.7,NA,2.33333333333333,1.46666666666667
"w_traF_1_1_f_8",13,6.26666666666667,0.223861741857325,0,0,4.83806396747835,0.440316642727002,0.663563593581657,0.223861741857325,0.19313527052314,0.25458821319151,0.0156664764818085,4,0.766666666666667,0.6,0.9,2.42694507746393,0.586701434159061,4.83806396747835,12.2666666666667,4.96666666666667,1.13333333333333,NA,6.16666666666667
"w_traF_1_1_f_8",14,7.93333333333333,0.317099827349737,0,0,4.99558270186889,0.817164606951764,0.903971574194545,0.317099827349737,0.275322742330641,0.358876912368833,0.0213008982424813,4,1.82321116928447,0.633333333333333,2.23333333333333,2.60191272918418,0.586701434159061,4.99558270186889,0.6,NA,0.3,NA,0.3
"w_traF_1_1_f_8",15,11.0333333333333,0.39314779466469,0,0,5.56593851528985,0.841082412108554,0.917105453101525,0.39314779466469,0.350645406662168,0.435650182667213,0.0216706272904778,7,0.771278825995807,0.533333333333333,0.866666666666667,2.37594584873659,0.586701434159061,5.56593851528985,7.8,7.43333333333333,0.366666666666667,NA,NA
"w_traF_1_1_f_8",16,16.6333333333333,0.692303813976505,0,0,6.8483414451994,1.57760617155937,1.25602793422733,0.692303813976505,0.633996501375238,0.750611126577773,0.0297289922679147,13,0.886140979689367,0.5,1.76666666666667,2.69787266800112,0.586701434159061,5.64271370779146,13.6333333333333,5.46666666666667,1.8,NA,6.36666666666667
"w_traF_1_1_f_8",17,12.6333333333333,0.448693073707455,0,0,6.97286694367943,1.06416761698105,1.03158500230522,0.448693073707455,0.400818274647761,0.496567872767148,0.0244098040005316,6,0.684347826086956,0.5,1,2.81757595628322,0.586701434159061,6.31896783105744,18.5,13.7,0.2,4.33333333333333,0.266666666666667
"w_traF_1_1_f_8",18,8.56666666666667,0.337670203090776,0,0,5.13154175882735,0.829434123966221,0.910732740141816,0.337670203090776,0.295427710722142,0.379912695459409,0.0215380902374675,6,0.80705596107056,0.5,1.03333333333333,2.57749789776679,0.586701434159061,5.13154175882735,19.0666666666667,12.4333333333333,1.73333333333333,1.6,3.3
